team_no	attempt_no	turn_no	event_no	time	subject	verb	object
46	2	24	81	1351.580	B	adds	Interlaken-Neuchatel (5-7)
46	2	24	82	1374.271	B	adds	Basel-Bern (0-3)
46	2	25	83	1432.655	A	presses	submit (enabled)
46	2	25	84	1434.017	T	submits	cost=25 (opt_cost=22)
46	2	25	85	1437.185	B	presses	submit (enabled)
46	2	25	86	1437.528	R	shows	talking emotion
46	2	25	87	1437.529	R	shows	up_left gesture
46	2	25	88	1437.616	R	says	you are away from the minimum by 3 francs. let's try again.
46	3	25	89	1446.162	B	presses	compare (enabled)
46	3	25	90	1447.715	B	presses	previous (enabled)
46	3	25	91	1448.462	B	presses	compare (enabled)
46	3	25	92	1448.476	B	presses	next (enabled)
46	3	25	93	1449.313	B	presses	previous (enabled)
46	3	25	94	1450.432	B	presses	compare (enabled)
46	3	25	95	1450.445	B	presses	next (enabled)
46	3	25	96	1451.149	B	presses	previous (enabled)
46	3	25	97	1451.617	B	presses	compare (enabled)
46	3	25	98	1451.639	B	presses	next (enabled)
46	3	25	99	1452.081	B	presses	previous (enabled)
46	3	25	100	1452.482	B	presses	compare (enabled)
46	3	25	101	1452.494	B	presses	next (enabled)
46	3	25	102	1452.579	A	adds	Zurich-Davos (2-9)
46	3	25	103	1452.920	B	presses	previous (enabled)
46	3	25	104	1454.062	B	presses	compare (enabled)
46	3	25	105	1454.073	B	presses	next (enabled)
46	3	25	106	1454.731	B	presses	previous (enabled)
46	3	25	107	1455.584	B	presses	compare (enabled)
46	3	25	108	1455.599	B	presses	next (enabled)
46	3	25	109	1456.296	B	presses	previous (enabled)
46	3	25	110	1457.128	B	presses	compare (enabled)
46	3	25	111	1457.140	B	presses	next (enabled)
46	3	25	112	1458.381	B	presses	previous (enabled)
46	3	25	113	1458.871	B	presses	compare (enabled)
46	3	25	114	1458.879	B	presses	next (enabled)
46	3	25	115	1461.202	A	adds	Zurich-Gallen (2-8)
46	3	26	116	1471.851	A	presses	previous (enabled)
46	3	26	117	1472.698	A	presses	compare (enabled)
46	3	26	118	1472.712	A	presses	next (enabled)
46	3	26	119	1492.162	B	removes	Zurich-Davos (2-9)
46	3	26	120	1501.976	B	adds	Gallen-Davos (8-9)
46	3	27	121	1508.195	A	adds	Basel-Zurich (0-2)
46	3	27	122	1508.863	B	presses	previous (enabled)
46	3	27	123	1509.428	B	presses	compare (enabled)
46	3	27	124	1509.444	B	presses	next (enabled)
46	3	27	125	1510.095	B	presses	previous (enabled)
46	3	27	126	1510.641	B	presses	compare (enabled)
46	3	27	127	1510.650	B	presses	next (enabled)
46	3	27	128	1511.974	A	removes	Basel-Zurich (0-2)
46	3	28	129	1515.079	B	presses	compare (enabled)
46	3	28	130	1520.616	B	adds	Zurich-Bern (2-3)
46	3	28	131	1525.155	B	adds	Luzern-Bern (1-3)
46	3	29	132	1530.588	A	adds	Luzern-Zermatt (1-4)
46	3	29	133	1531.928	B	presses	compare (enabled)
46	3	29	134	1532.920	B	presses	previous (enabled)
46	3	29	135	1533.448	A	adds	Zermatt-Interlaken (4-5)
46	3	30	136	1533.520	B	presses	compare (enabled)
46	3	30	137	1533.532	B	presses	next (enabled)
46	3	30	138	1542.495	B	adds	Interlaken-Neuchatel (5-7)
