team_no	attempt_no	turn_no	event_no	time	subject	verb	object
17	2	11	40	336.592	A	adds	Zermatt-Montreux (4-6)
17	2	12	41	344.659	A	presses	submit (enabled)
17	2	12	42	344.875	T	submits	cost=29 (opt_cost=22)
17	2	12	43	345.032	B	presses	submit (enabled)
17	2	12	44	345.106	R	shows	talking emotion
17	2	12	45	345.110	R	shows	up_left gesture
17	2	12	46	345.195	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
17	3	12	47	357.644	A	presses	compare (enabled)
17	3	12	48	363.252	A	presses	previous (enabled)
17	3	12	49	387.562	B	adds	Basel-Bern (0-3)
17	3	12	50	393.276	B	adds	Basel-Zurich (0-2)
17	3	13	51	401.185	A	removes	Basel-Zurich (0-2)
17	3	13	52	402.994	A	removes	Basel-Bern (0-3)
17	3	14	53	413.932	B	adds	Zurich-Bern (2-3)
17	3	14	54	422.342	B	adds	Zurich-Gallen (2-8)
17	3	15	55	428.752	A	adds	Basel-Bern (0-3)
17	3	15	56	434.291	A	adds	Gallen-Davos (8-9)
17	3	16	57	455.782	B	adds	Luzern-Davos (1-9)
17	3	16	58	459.196	R	shows	observe gesture
17	3	16	59	465.244	B	adds	Luzern-Zermatt (1-4)
17	3	17	60	481.984	A	adds	Zermatt-Montreux (4-6)
17	3	17	61	484.260	A	adds	Interlaken-Montreux (5-6)
17	3	18	62	522.065	B	removes	Interlaken-Montreux (5-6)
17	3	18	63	534.438	B	adds	Montreux-Neuchatel (6-7)
17	3	19	64	539.609	A	adds	Basel-Neuchatel (0-7)
17	3	19	65	548.669	A	adds	Interlaken-Bern (5-3)
17	3	20	66	567.222	B	removes	Interlaken-Bern (5-3)
17	3	20	67	579.197	R	shows	thinking gesture
17	3	20	68	579.212	R	says	hmm, i see.
17	3	20	69	584.626	B	adds	Zermatt-Interlaken (4-5)
17	3	21	70	591.309	A	presses	submit (enabled)
17	3	21	71	597.210	T	submits	cost=27 (opt_cost=22)
17	3	21	72	597.402	R	shows	talking emotion
17	3	21	73	597.411	R	shows	up_left gesture
17	3	21	74	597.429	B	presses	submit (enabled)
17	3	21	75	597.495	R	says	you are away from the minimum by 5 francs. let's try again.
17	4	21	76	625.140	A	adds	Gallen-Davos (8-9)
17	4	21	77	636.864	A	adds	Zermatt-Davos (4-9)
17	4	22	78	648.160	B	adds	Luzern-Zermatt (1-4)
17	4	22	79	657.676	B	adds	Luzern-Zurich (1-2)
17	4	23	80	662.514	A	adds	Zurich-Bern (2-3)
17	4	23	81	669.373	A	removes	Zurich-Bern (2-3)
17	4	24	82	679.065	B	adds	Basel-Zurich (0-2)
17	4	24	83	685.345	B	removes	Basel-Zurich (0-2)
17	4	25	84	688.834	A	adds	Zurich-Bern (2-3)
17	4	25	85	695.914	A	adds	Basel-Bern (0-3)
17	4	26	86	715.844	B	adds	Basel-Neuchatel (0-7)
17	4	26	87	724.125	B	removes	Basel-Neuchatel (0-7)
17	4	27	88	730.386	A	adds	Interlaken-Bern (5-3)
17	4	27	89	734.088	A	removes	Interlaken-Bern (5-3)
17	4	28	90	741.578	B	adds	Zermatt-Montreux (4-6)
17	4	28	91	751.373	B	adds	Interlaken-Montreux (5-6)
17	4	29	92	770.000	A	removes	Interlaken-Montreux (5-6)
17	4	29	93	775.363	A	adds	Montreux-Neuchatel (6-7)
17	4	30	94	784.265	B	adds	Interlaken-Neuchatel (5-7)
17	4	30	95	801.326	A	presses	submit (enabled)
17	4	30	96	801.751	T	submits	cost=23 (opt_cost=22)
17	4	30	97	801.931	B	presses	submit (enabled)
17	4	30	98	802.177	R	shows	talking emotion
17	4	30	99	802.178	R	shows	up_left gesture
17	4	30	100	802.273	R	says	you are away from the minimum by 1 francs. let's try again.
17	5	30	101	830.132	B	adds	Luzern-Zermatt (1-4)
17	5	30	102	839.145	B	removes	Luzern-Zermatt (1-4)
17	5	31	103	846.676	A	adds	Zermatt-Davos (4-9)
17	5	31	104	879.486	A	removes	Zermatt-Davos (4-9)
17	5	32	105	881.339	A	presses	compare (enabled)
17	5	32	106	903.560	B	adds	Gallen-Davos (8-9)
17	5	32	107	910.542	B	adds	Luzern-Davos (1-9)
17	5	33	108	914.787	A	adds	Luzern-Zermatt (1-4)
17	5	33	109	940.415	A	adds	Luzern-Zurich (1-2)
17	5	34	110	952.170	B	adds	Zurich-Bern (2-3)
17	5	34	111	977.048	B	adds	Interlaken-Bern (5-3)
17	5	35	112	981.042	A	removes	Interlaken-Bern (5-3)
17	5	35	113	987.625	B	presses	compare (enabled)
17	5	35	114	1001.002	A	adds	Basel-Bern (0-3)
17	5	36	115	1001.130	B	presses	previous (enabled)
17	5	36	116	1026.437	B	adds	Zermatt-Montreux (4-6)
17	5	36	117	1042.939	B	adds	Montreux-Neuchatel (6-7)
17	5	37	118	1053.229	A	adds	Interlaken-Bern (5-3)
17	5	37	119	1060.036	A	removes	Interlaken-Bern (5-3)
17	5	38	120	1068.604	B	adds	Zermatt-Interlaken (4-5)
17	5	38	121	1074.735	A	presses	submit (enabled)
17	5	38	122	1076.489	T	submits	cost=22 (opt_cost=22)
17	5	38	123	1076.621	B	presses	submit (enabled)
17	5	38	124	1076.671	R	shows	happy gesture
17	5	38	125	1076.674	R	shows	happy emotion
17	5	38	126	1076.721	R	says	congratulations! you found the best way to connect all gold mines. i am so happy!
