team_no	attempt_no	turn_no	event_no	time	subject	verb	object
37	2	11	51	373.349	B	adds	Interlaken-Montreux (5-6)
37	2	12	52	374.150	A	adds	Luzern-Zurich (1-2)
37	2	12	53	383.690	B	presses	compare (enabled)
37	2	12	54	384.465	A	removes	Luzern-Zermatt (1-4)
37	2	13	55	405.192	B	adds	Montreux-Neuchatel (6-7)
37	2	13	56	418.100	B	adds	Luzern-Bern (1-3)
37	2	14	57	420.876	A	adds	Zermatt-Montreux (4-6)
37	2	14	58	423.959	A	removes	Montreux-Neuchatel (6-7)
37	2	15	59	430.093	B	adds	Luzern-Zermatt (1-4)
37	2	15	60	440.773	B	adds	Luzern-Interlaken (1-5)
37	2	16	61	446.040	A	removes	Luzern-Interlaken (1-5)
37	2	16	62	453.703	A	removes	Interlaken-Montreux (5-6)
37	2	17	63	458.999	R	shows	observe gesture
37	2	17	64	464.391	B	adds	Interlaken-Montreux (5-6)
37	2	17	65	473.675	B	adds	Montreux-Neuchatel (6-7)
37	2	18	66	476.833	A	removes	Interlaken-Montreux (5-6)
37	2	18	67	479.572	B	presses	compare (enabled)
37	2	18	68	480.558	B	presses	compare (enabled)
37	2	18	69	490.066	A	removes	Luzern-Zermatt (1-4)
37	2	19	70	512.737	B	adds	Luzern-Zermatt (1-4)
37	2	19	71	526.029	A	presses	compare (enabled)
37	2	19	72	527.967	A	presses	compare (enabled)
37	2	19	73	538.631	B	adds	Zermatt-Interlaken (4-5)
37	2	20	74	540.417	A	removes	Luzern-Bern (1-3)
37	2	20	75	552.405	A	removes	Zermatt-Interlaken (4-5)
37	2	21	76	578.983	R	shows	thinking gesture
37	2	21	77	578.992	B	removes	Luzern-Zermatt (1-4)
37	2	21	78	578.994	R	says	hmm, i see.
37	2	21	79	581.508	A	presses	submit (enabled)
37	2	21	80	581.585	T	submits	cost=27 (opt_cost=22)
37	2	21	81	583.387	B	presses	submit (enabled)
37	2	21	82	583.893	R	shows	talking emotion
37	2	21	83	583.894	R	shows	up_left gesture
37	2	21	84	583.983	R	says	you are not that far from the minimum; the difference is only 5 francs. i am sure you can do it.
37	3	21	85	598.371	B	adds	Gallen-Davos (8-9)
37	3	21	86	603.615	B	adds	Zermatt-Davos (4-9)
37	3	22	87	606.470	B	presses	compare (enabled)
37	3	22	88	608.767	A	adds	Zurich-Gallen (2-8)
37	3	22	89	627.456	A	removes	Zurich-Gallen (2-8)
37	3	23	90	642.303	B	adds	Luzern-Zermatt (1-4)
37	3	23	91	661.246	B	removes	Luzern-Zermatt (1-4)
37	3	24	92	677.216	A	adds	Zurich-Gallen (2-8)
37	3	24	93	679.120	A	adds	Luzern-Zurich (1-2)
37	3	25	94	695.720	B	adds	Zermatt-Montreux (4-6)
37	3	25	95	701.531	B	adds	Montreux-Neuchatel (6-7)
37	3	26	96	702.708	A	adds	Interlaken-Neuchatel (5-7)
37	3	26	97	707.995	A	removes	Interlaken-Neuchatel (5-7)
37	3	27	98	714.435	B	adds	Basel-Neuchatel (0-7)
37	3	27	99	719.205	B	removes	Basel-Neuchatel (0-7)
37	3	28	100	719.906	A	adds	Interlaken-Neuchatel (5-7)
37	3	28	101	721.056	A	adds	Interlaken-Bern (5-3)
37	3	29	102	729.722	B	removes	Interlaken-Bern (5-3)
37	3	29	103	735.980	B	adds	Neuchatel-Bern (7-3)
37	3	30	104	737.210	A	removes	Neuchatel-Bern (7-3)
37	3	30	105	740.034	A	adds	Basel-Zurich (0-2)
37	3	31	106	765.152	B	adds	Luzern-Bern (1-3)
37	3	31	107	773.690	B	removes	Luzern-Bern (1-3)
37	3	32	108	774.410	A	adds	Zurich-Bern (2-3)
37	3	32	109	775.995	A	removes	Basel-Zurich (0-2)
37	3	33	110	784.585	B	adds	Basel-Bern (0-3)
37	3	33	111	801.395	B	adds	Basel-Neuchatel (0-7)
37	3	34	112	806.291	A	presses	submit (enabled)
37	3	34	113	806.482	T	submits	cost=27 (opt_cost=22)
37	3	34	114	806.685	B	presses	submit (enabled)
37	3	34	115	808.723	R	shows	talking emotion
37	3	34	116	808.724	R	shows	up_left gesture
37	3	34	117	808.797	R	says	you are away from the minimum by 5 francs. let's try again.
37	4	34	118	818.895	A	adds	Gallen-Davos (8-9)
37	4	34	119	823.676	A	adds	Luzern-Davos (1-9)
37	4	35	120	839.701	B	adds	Zermatt-Davos (4-9)
37	4	35	121	851.463	B	adds	Luzern-Zermatt (1-4)
37	4	36	122	852.534	A	removes	Luzern-Davos (1-9)
37	4	36	123	856.053	A	adds	Luzern-Bern (1-3)
37	4	37	124	875.352	B	adds	Luzern-Zurich (1-2)
37	4	37	125	880.495	B	removes	Luzern-Bern (1-3)
37	4	38	126	881.353	A	adds	Zurich-Bern (2-3)
37	4	38	127	885.051	A	adds	Basel-Zurich (0-2)
37	4	39	128	890.835	B	removes	Basel-Zurich (0-2)
37	4	39	129	902.213	B	adds	Zermatt-Interlaken (4-5)
37	4	40	130	908.483	B	presses	compare (enabled)
37	4	40	131	909.558	A	adds	Luzern-Bern (1-3)
37	4	40	132	912.884	A	removes	Luzern-Bern (1-3)
37	4	41	133	919.117	B	adds	Interlaken-Montreux (5-6)
37	4	41	134	921.997	B	removes	Interlaken-Montreux (5-6)
37	4	42	135	929.702	A	adds	Zermatt-Montreux (4-6)
37	4	42	136	934.530	A	removes	Zermatt-Interlaken (4-5)
37	4	43	137	939.049	R	shows	observe gesture
37	4	43	138	939.053	R	says	so guys,..you have 5 more minutes to find the best solution. you can do it!
37	4	43	139	975.499	B	removes	Zermatt-Montreux (4-6)
37	4	43	140	980.994	B	adds	Zermatt-Montreux (4-6)
37	4	44	141	982.562	A	adds	Zermatt-Interlaken (4-5)
37	4	44	142	986.910	A	adds	Basel-Bern (0-3)
37	4	45	143	993.493	B	adds	Interlaken-Neuchatel (5-7)
37	4	45	144	1025.378	B	adds	Zurich-Gallen (2-8)
37	4	46	145	1038.746	A	removes	Luzern-Zermatt (1-4)
37	4	46	146	1074.932	A	presses	submit (enabled)
37	4	46	147	1075.388	T	submits	cost=23 (opt_cost=22)
37	4	46	148	1077.381	B	presses	submit (enabled)
37	4	46	149	1077.669	R	shows	talking emotion
37	4	46	150	1077.669	R	shows	up_left gesture
37	4	46	151	1077.803	R	says	you are away from the minimum by 1 francs. let's try again.
37	5	46	152	1088.572	A	adds	Gallen-Davos (8-9)
37	5	46	153	1096.380	B	presses	compare (enabled)
37	5	46	154	1098.715	A	adds	Zermatt-Davos (4-9)
37	5	47	155	1105.449	B	adds	Zermatt-Montreux (4-6)
37	5	47	156	1109.474	B	adds	Montreux-Neuchatel (6-7)
37	5	48	157	1119.200	A	adds	Zermatt-Interlaken (4-5)
37	5	48	158	1134.711	A	adds	Basel-Neuchatel (0-7)
37	5	49	159	1141.614	B	adds	Basel-Bern (0-3)
37	5	49	160	1155.722	B	adds	Luzern-Bern (1-3)
37	5	50	161	1156.789	A	adds	Interlaken-Bern (5-3)
37	5	50	162	1157.920	A	removes	Luzern-Bern (1-3)
37	5	51	163	1168.097	B	removes	Basel-Bern (0-3)
37	5	51	164	1176.745	B	adds	Luzern-Bern (1-3)
37	5	52	165	1177.913	A	adds	Luzern-Zurich (1-2)
37	5	52	166	1188.055	A	adds	Basel-Zurich (0-2)
37	5	53	167	1193.581	B	removes	Basel-Zurich (0-2)
37	5	53	168	1203.066	B	removes	Basel-Neuchatel (0-7)
37	5	54	169	1213.631	A	adds	Basel-Bern (0-3)
37	5	54	170	1220.742	A	adds	Basel-Neuchatel (0-7)
37	5	55	171	1254.834	B	removes	Zermatt-Montreux (4-6)
37	5	55	172	1276.581	A	presses	submit (enabled)
37	5	55	173	1276.661	T	submits	cost=25 (opt_cost=22)
37	5	55	174	1278.495	B	presses	submit (enabled)
37	5	55	175	1279.048	R	shows	talking emotion
37	5	55	176	1279.049	R	shows	up_left gesture
37	5	55	177	1279.128	R	says	you are away from the minimum by 3 francs. let's try again.
37	5	55	178	1285.434	R	shows	talking emotion
37	5	55	179	1285.435	R	shows	up_right gesture
37	5	55	180	1285.521	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
