team_no	attempt_no	turn_no	event_no	time	subject	verb	object
11	2	12	57	299.250	A	loads	[(0, 2), (0, 3), (0, 7), (1, 2), (1, 3), (1, 4), (1, 5), (1, 9), (2, 3), (2, 8), (2, 9), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7), (6, 7), (7, 3), (8, 9)]
11	2	12	58	300.489	A	presses	apply (enabled)
11	2	12	59	300.679	A	presses	compare (enabled)
11	2	12	60	322.144	B	removes	Zurich-Bern (2-3)
11	2	13	61	323.980	B	removes	Luzern-Zurich (1-2)
11	2	14	62	327.520	A	removes	Luzern-Bern (1-3)
11	2	14	63	328.835	A	removes	Luzern-Interlaken (1-5)
11	2	15	64	332.985	B	removes	Zurich-Davos (2-9)
11	2	15	65	335.234	A	presses	compare (enabled)
11	2	15	66	344.248	B	removes	Zermatt-Interlaken (4-5)
11	2	16	67	354.552	A	adds	Zurich-Bern (2-3)
11	2	16	68	360.889	A	adds	Luzern-Zurich (1-2)
11	2	17	69	365.132	A	presses	submit (enabled)
11	2	17	70	381.386	A	presses	submit (enabled)
11	2	17	71	388.116	B	removes	Luzern-Zermatt (1-4)
11	2	17	72	394.813	B	removes	Luzern-Davos (1-9)
11	2	18	73	400.113	A	adds	Zermatt-Interlaken (4-5)
11	2	18	74	401.719	A	adds	Luzern-Zermatt (1-4)
11	2	19	75	404.917	B	presses	submit (enabled)
11	2	19	76	406.611	A	presses	submit (enabled)
11	2	19	77	406.751	T	submits	cost=50 (opt_cost=22)
11	2	19	78	406.926	R	shows	talking emotion
11	2	19	79	406.926	R	shows	up_left gesture
11	2	19	80	406.982	R	says	you are not that far from the minimum; the difference is only 28 francs. i am sure you can do it.
11	3	19	81	420.092	B	adds	Montreux-Neuchatel (6-7)
11	3	19	82	421.340	B	adds	Basel-Neuchatel (0-7)
11	3	20	83	426.795	A	adds	Zermatt-Montreux (4-6)
11	3	20	84	428.847	A	adds	Zermatt-Davos (4-9)
11	3	21	85	431.687	B	adds	Gallen-Davos (8-9)
11	3	21	86	432.662	B	adds	Zurich-Gallen (2-8)
11	3	22	87	436.177	A	adds	Basel-Zurich (0-2)
11	3	22	88	438.648	A	adds	Zurich-Bern (2-3)
11	3	23	89	443.032	B	adds	Interlaken-Bern (5-3)
11	3	23	90	457.159	B	adds	Zermatt-Interlaken (4-5)
11	3	24	91	459.376	A	adds	Luzern-Zermatt (1-4)
11	3	24	92	460.493	A	adds	Luzern-Bern (1-3)
11	3	25	93	488.234	A	presses	submit (enabled)
11	3	25	94	489.314	T	submits	cost=36 (opt_cost=22)
11	3	25	95	489.492	R	shows	talking emotion
11	3	25	96	489.492	R	shows	up_left gesture
11	3	25	97	489.575	R	says	you are not that far from the minimum; the difference is only 14 francs. i am sure you can do it.
11	3	25	98	489.651	B	presses	submit (enabled)
11	4	25	99	503.427	B	adds	Montreux-Neuchatel (6-7)
11	4	25	100	504.291	B	adds	Basel-Neuchatel (0-7)
11	4	26	101	509.664	A	adds	Zermatt-Montreux (4-6)
11	4	26	102	521.811	A	adds	Basel-Bern (0-3)
11	4	27	103	526.303	B	adds	Zurich-Bern (2-3)
11	4	27	104	528.594	B	adds	Zurich-Gallen (2-8)
11	4	28	105	532.574	A	adds	Gallen-Davos (8-9)
11	4	28	106	534.195	A	adds	Zermatt-Davos (4-9)
11	4	29	107	546.252	B	adds	Luzern-Davos (1-9)
11	4	29	108	548.689	B	adds	Luzern-Zermatt (1-4)
11	4	30	109	549.249	A	presses	apply (enabled)
11	4	30	110	559.379	A	adds	Luzern-Bern (1-3)
11	4	30	111	575.139	A	adds	Interlaken-Bern (5-3)
11	4	31	112	579.192	R	shows	thinking gesture
11	4	31	113	579.210	R	says	hmm, i see.
11	4	31	114	584.621	A	presses	submit (enabled)
11	4	31	115	585.082	B	presses	submit (enabled)
11	4	31	116	585.149	T	submits	cost=35 (opt_cost=22)
11	4	31	117	586.941	R	shows	talking emotion
11	4	31	118	586.941	R	shows	up_left gesture
11	4	31	119	587.019	R	says	you are away from the minimum by 13 francs. let's try again.
11	5	31	120	598.347	B	adds	Interlaken-Montreux (5-6)
11	5	31	121	599.156	B	adds	Interlaken-Neuchatel (5-7)
11	5	32	122	607.082	A	adds	Basel-Neuchatel (0-7)
11	5	32	123	613.523	A	adds	Basel-Zurich (0-2)
11	5	33	124	617.761	B	removes	Basel-Zurich (0-2)
11	5	33	125	619.039	B	adds	Basel-Bern (0-3)
11	5	34	126	627.916	A	adds	Basel-Zurich (0-2)
11	5	34	127	629.681	A	adds	Zurich-Gallen (2-8)
11	5	35	128	632.981	B	adds	Gallen-Davos (8-9)
11	5	35	129	634.462	B	adds	Zermatt-Davos (4-9)
11	5	36	130	640.832	A	adds	Zermatt-Montreux (4-6)
11	5	36	131	642.910	A	adds	Luzern-Bern (1-3)
11	5	37	132	649.149	A	presses	submit (enabled)
11	5	37	133	649.229	T	submits	cost=32 (opt_cost=22)
11	5	37	134	649.338	R	shows	talking emotion
11	5	37	135	649.339	R	shows	up_left gesture
11	5	37	136	649.415	B	presses	submit (enabled)
11	5	37	137	649.429	R	says	you are away from the minimum by 10 francs. let's try again.
11	5	37	138	655.734	R	shows	talking emotion
11	5	37	139	655.735	R	shows	up_right gesture
11	5	37	140	655.811	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
11	6	37	141	665.480	A	presses	compare (enabled)
11	6	37	142	667.041	A	presses	compare (enabled)
11	6	37	143	671.725	A	presses	previous (enabled)
11	6	37	144	674.960	A	presses	previous (enabled)
11	6	37	145	675.665	A	presses	previous (enabled)
11	6	37	146	676.816	A	presses	previous (enabled)
11	6	37	147	680.632	A	presses	compare (enabled)
11	6	37	148	680.644	A	presses	next (enabled)
11	6	37	149	681.881	A	presses	compare (enabled)
11	6	37	150	681.891	A	presses	next (enabled)
11	6	37	151	682.795	A	presses	compare (enabled)
11	6	37	152	682.811	A	presses	next (enabled)
11	6	37	153	683.470	A	presses	compare (enabled)
11	6	37	154	683.496	A	presses	next (enabled)
11	6	37	155	684.030	A	presses	compare (enabled)
11	6	37	156	684.786	A	presses	compare (enabled)
11	6	37	157	699.193	B	adds	Interlaken-Bern (5-3)
11	6	37	158	700.199	B	adds	Interlaken-Montreux (5-6)
11	6	38	159	704.299	A	adds	Zermatt-Montreux (4-6)
11	6	38	160	705.840	A	adds	Zermatt-Davos (4-9)
11	6	39	161	709.464	B	adds	Zurich-Bern (2-3)
11	6	39	162	710.372	B	adds	Basel-Zurich (0-2)
11	6	40	163	713.101	A	adds	Basel-Neuchatel (0-7)
11	6	40	164	715.345	A	adds	Montreux-Neuchatel (6-7)
11	6	41	165	721.696	B	removes	Montreux-Neuchatel (6-7)
11	6	41	166	723.875	B	adds	Zurich-Gallen (2-8)
11	6	42	167	729.029	A	adds	Gallen-Davos (8-9)
11	6	42	168	734.016	A	adds	Montreux-Neuchatel (6-7)
11	6	43	169	759.913	B	adds	Luzern-Zermatt (1-4)
11	6	43	170	761.380	B	presses	submit (enabled)
11	6	43	171	769.968	A	presses	submit (enabled)
11	6	43	172	770.015	T	submits	cost=35 (opt_cost=22)
11	6	43	173	770.336	R	shows	talking emotion
11	6	43	174	770.336	R	shows	up_left gesture
11	6	43	175	770.393	R	says	you are not that far from the minimum; the difference is only 13 francs. i am sure you can do it.
11	7	43	176	792.183	B	adds	Interlaken-Neuchatel (5-7)
11	7	43	177	793.273	B	adds	Luzern-Interlaken (1-5)
11	7	44	178	796.942	A	adds	Montreux-Neuchatel (6-7)
11	7	44	179	805.714	A	adds	Zermatt-Montreux (4-6)
11	7	45	180	809.461	B	adds	Neuchatel-Bern (7-3)
11	7	45	181	812.869	A	presses	compare (enabled)
11	7	45	182	816.349	A	presses	previous (enabled)
11	7	45	183	819.438	B	adds	Basel-Bern (0-3)
11	7	46	184	825.785	A	adds	Basel-Zurich (0-2)
11	7	46	185	827.501	A	adds	Zurich-Gallen (2-8)
11	7	47	186	830.552	B	adds	Gallen-Davos (8-9)
11	7	47	187	833.032	A	presses	compare (enabled)
11	7	47	188	833.073	A	presses	next (enabled)
11	7	47	189	834.078	A	presses	compare (enabled)
11	7	47	190	835.707	A	presses	submit (enabled)
11	7	47	191	836.241	T	submits	cost=29 (opt_cost=22)
11	7	47	192	836.504	R	shows	talking emotion
11	7	47	193	836.505	R	shows	up_left gesture
11	7	47	194	836.550	R	says	you are not that far from the minimum; the difference is only 7 francs. i am sure you can do it.
11	7	47	195	836.648	B	presses	submit (enabled)
11	8	47	196	850.349	B	adds	Luzern-Zurich (1-2)
11	8	47	197	851.155	B	adds	Luzern-Davos (1-9)
11	8	48	198	854.544	B	presses	compare (enabled)
11	8	48	199	860.470	A	adds	Gallen-Davos (8-9)
11	8	48	200	861.158	B	presses	previous (enabled)
11	8	48	201	862.114	B	presses	previous (enabled)
11	8	48	202	862.637	B	presses	previous (enabled)
11	8	48	203	862.997	A	adds	Zurich-Bern (2-3)
11	8	49	204	863.111	B	presses	previous (enabled)
11	8	49	205	863.543	B	presses	previous (enabled)
11	8	49	206	868.511	B	adds	Interlaken-Bern (5-3)
11	8	49	207	869.324	B	adds	Zermatt-Interlaken (4-5)
11	8	50	208	876.417	A	adds	Zermatt-Montreux (4-6)
11	8	50	209	890.625	A	adds	Montreux-Neuchatel (6-7)
11	8	51	210	894.671	A	presses	compare (enabled)
11	8	51	211	896.477	B	adds	Basel-Neuchatel (0-7)
11	8	51	212	901.966	A	presses	submit (enabled)
11	8	51	213	902.209	T	submits	cost=24 (opt_cost=22)
11	8	51	214	902.419	R	shows	talking emotion
11	8	51	215	902.420	R	shows	up_left gesture
11	8	51	216	902.574	R	says	you are not that far from the minimum; the difference is only 2 francs. i am sure you can do it.
11	8	51	217	902.615	B	presses	submit (enabled)
11	9	51	218	917.858	A	presses	compare (enabled)
11	9	51	219	917.880	B	adds	Basel-Neuchatel (0-7)
11	9	51	220	920.692	B	adds	Basel-Zurich (0-2)
11	9	52	221	924.671	A	adds	Montreux-Neuchatel (6-7)
11	9	52	222	930.849	A	adds	Interlaken-Montreux (5-6)
11	9	53	223	934.757	B	adds	Zermatt-Interlaken (4-5)
11	9	53	224	942.453	A	presses	previous (enabled)
11	9	53	225	944.089	A	presses	next (enabled)
11	9	53	226	946.390	B	adds	Interlaken-Bern (5-3)
11	9	54	227	954.928	A	adds	Zurich-Bern (2-3)
11	9	54	228	958.167	A	adds	Luzern-Zurich (1-2)
11	9	55	229	970.675	B	adds	Zermatt-Davos (4-9)
11	9	55	230	971.635	B	adds	Gallen-Davos (8-9)
11	9	56	231	973.310	B	presses	submit (enabled)
11	9	56	232	973.372	A	presses	submit (enabled)
11	9	56	233	973.408	T	submits	cost=31 (opt_cost=22)
11	9	56	234	973.581	R	shows	talking emotion
11	9	56	235	973.582	R	shows	up_left gesture
11	9	56	236	973.661	R	says	you are away from the minimum by 9 francs. let's try again.
11	10	56	237	982.925	B	presses	compare (enabled)
11	10	56	238	984.595	B	presses	previous (enabled)
11	10	56	239	984.980	B	presses	previous (enabled)
11	10	56	240	985.412	B	presses	previous (enabled)
11	10	56	241	985.826	B	presses	previous (enabled)
11	10	56	242	986.393	B	presses	previous (enabled)
11	10	56	243	986.876	B	presses	previous (enabled)
11	10	56	244	987.360	B	presses	previous (enabled)
11	10	56	245	987.848	B	presses	previous (enabled)
11	10	56	246	989.160	B	presses	compare (enabled)
11	10	56	247	989.180	B	presses	next (enabled)
11	10	56	248	989.478	B	presses	compare (enabled)
11	10	56	249	989.494	B	presses	next (enabled)
11	10	56	250	989.860	B	presses	compare (enabled)
11	10	56	251	989.871	B	presses	next (enabled)
11	10	56	252	990.313	B	presses	compare (enabled)
11	10	56	253	990.330	B	presses	next (enabled)
11	10	56	254	990.743	B	presses	compare (enabled)
11	10	56	255	990.754	B	presses	next (enabled)
11	10	56	256	991.177	B	presses	compare (enabled)
11	10	56	257	991.189	B	presses	next (enabled)
11	10	56	258	992.523	A	presses	submit (disabled)
11	10	56	259	999.794	A	adds	Gallen-Davos (8-9)
11	10	56	260	1022.276	A	adds	Luzern-Davos (1-9)
11	10	57	261	1023.716	A	presses	compare (enabled)
11	10	57	262	1027.188	A	presses	previous (enabled)
11	10	57	263	1038.573	A	presses	previous (enabled)
11	10	57	264	1039.219	A	presses	previous (enabled)
11	10	57	265	1040.221	A	presses	compare (enabled)
11	10	57	266	1040.253	A	presses	next (enabled)
11	10	57	267	1040.678	A	presses	compare (enabled)
11	10	57	268	1040.700	A	presses	next (enabled)
11	10	57	269	1069.709	B	adds	Luzern-Zurich (1-2)
11	10	57	270	1079.059	B	adds	Zurich-Bern (2-3)
11	10	58	271	1087.260	B	presses	compare (enabled)
11	10	58	272	1087.272	B	presses	next (enabled)
11	10	58	273	1088.459	B	presses	compare (enabled)
11	10	58	274	1088.469	B	presses	next (enabled)
11	10	58	275	1089.310	B	presses	previous (enabled)
11	10	58	276	1104.528	A	adds	Basel-Bern (0-3)
11	10	58	277	1181.009	A	adds	Interlaken-Bern (5-3)
11	10	59	278	1232.887	B	adds	Zermatt-Interlaken (4-5)
11	10	59	279	1239.192	R	shows	observe gesture
11	10	59	280	1239.244	R	says	so guys,..you have 5 more minutes to find the best solution. you can do it!
11	10	59	281	1262.354	B	adds	Zermatt-Montreux (4-6)
11	10	60	282	1277.645	A	adds	Montreux-Neuchatel (6-7)
11	10	60	283	1280.241	B	presses	submit (enabled)
11	10	60	284	1280.499	A	presses	submit (enabled)
11	10	60	285	1280.576	T	submits	cost=23 (opt_cost=22)
11	10	60	286	1280.915	R	shows	up_left gesture
11	10	60	287	1280.916	R	shows	talking emotion
11	10	60	288	1281.120	R	says	you are not that far from the minimum; the difference is only 1 francs. i am sure you can do it.
11	10	60	289	1289.983	R	shows	talking emotion
11	10	60	290	1289.996	R	shows	up_right gesture
11	10	60	291	1290.136	R	says	hey guys, maybe, it would be easier to solve the problem if you look at your previous solutions more.
11	11	60	292	1302.538	B	presses	compare (enabled)
11	11	60	293	1304.307	B	presses	compare (enabled)
11	11	60	294	1304.657	B	presses	compare (enabled)
11	11	60	295	1321.669	A	adds	Interlaken-Neuchatel (5-7)
11	11	60	296	1335.288	B	presses	previous (enabled)
11	11	60	297	1336.893	A	adds	Basel-Neuchatel (0-7)
11	11	61	298	1336.939	B	presses	compare (enabled)
11	11	61	299	1336.949	B	presses	next (enabled)
11	11	61	300	1359.926	B	adds	Basel-Bern (0-3)
11	11	61	301	1392.684	B	adds	Zurich-Bern (2-3)
11	11	62	302	1399.587	B	presses	previous (enabled)
11	11	62	303	1400.050	B	presses	previous (enabled)
11	11	62	304	1400.571	B	presses	previous (enabled)
11	11	62	305	1403.742	B	presses	compare (enabled)
11	11	62	306	1403.756	B	presses	next (enabled)
11	11	62	307	1408.305	A	adds	Luzern-Zurich (1-2)
11	11	62	308	1430.469	A	adds	Luzern-Davos (1-9)
11	11	63	309	1463.219	B	adds	Zermatt-Interlaken (4-5)
11	11	63	310	1467.024	B	removes	Zermatt-Interlaken (4-5)
11	11	64	311	1477.421	B	presses	previous (enabled)
11	11	64	312	1477.925	B	presses	previous (enabled)
11	11	64	313	1480.015	B	presses	compare (enabled)
11	11	64	314	1480.030	B	presses	next (enabled)
11	11	64	315	1480.656	B	presses	compare (enabled)
11	11	64	316	1480.672	B	presses	next (enabled)
11	11	64	317	1486.870	B	presses	previous (enabled)
11	11	64	318	1487.258	B	presses	previous (enabled)
11	11	64	319	1500.621	A	adds	Luzern-Zermatt (1-4)
11	11	64	320	1514.717	A	adds	Gallen-Davos (8-9)
11	11	65	321	1518.109	B	adds	Zermatt-Montreux (4-6)
11	11	65	322	1518.887	A	presses	previous (enabled)
11	11	65	323	1519.893	A	presses	compare (enabled)
11	11	65	324	1519.938	A	presses	next (enabled)
11	11	65	325	1562.232	A	presses	submit (enabled)
11	11	65	326	1562.692	T	submits	cost=25 (opt_cost=22)
11	11	65	327	1563.065	R	shows	talking emotion
11	11	65	328	1563.120	R	shows	up_left gesture
11	11	65	329	1563.145	B	presses	submit (enabled)
11	11	65	330	1563.217	R	says	you are not that far from the minimum; the difference is only 3 francs. i am sure you can do it.
11	12	65	331	1576.593	A	presses	compare (enabled)
11	12	65	332	1577.215	B	adds	Luzern-Zurich (1-2)
11	12	65	333	1577.574	A	presses	previous (enabled)
11	12	65	334	1578.082	B	adds	Luzern-Bern (1-3)
11	12	66	335	1580.427	A	presses	help (enabled)
11	12	66	336	1581.213	B	presses	previous (enabled)
11	12	66	337	1583.001	B	presses	previous (enabled)
11	12	66	338	1583.588	B	presses	previous (enabled)
11	12	66	339	1584.117	B	presses	previous (enabled)
11	12	66	340	1584.438	A	presses	submit (disabled)
11	12	66	341	1584.806	B	presses	previous (enabled)
11	12	66	342	1585.417	B	presses	previous (enabled)
11	12	66	343	1586.006	B	presses	previous (enabled)
