team_no	attempt_no	turn_no	event_no	time	subject	verb	object
14	2	14	51	411.363	A	presses	submit (enabled)
14	2	14	52	412.811	A	presses	submit (selected)
14	2	14	53	422.918	A	removes	Luzern-Davos (1-9)
14	2	14	54	437.832	A	removes	Luzern-Bern (1-3)
14	2	15	55	444.287	B	removes	Basel-Zurich (0-2)
14	2	15	56	452.978	B	removes	Luzern-Zurich (1-2)
14	2	16	57	462.234	A	presses	submit (enabled)
14	2	16	58	468.997	T	submits	cost=29 (opt_cost=22)
14	2	16	59	469.413	R	shows	talking emotion
14	2	16	60	469.413	R	shows	up_left gesture
14	2	16	61	469.474	R	says	you are away from the minimum by 7 francs. let's try again.
14	2	16	62	471.167	B	presses	submit (enabled)
14	3	16	63	481.262	B	presses	compare (enabled)
14	3	16	64	484.283	B	presses	previous (enabled)
14	3	16	65	485.605	B	presses	compare (enabled)
14	3	16	66	485.634	B	presses	next (enabled)
14	3	16	67	487.097	B	presses	previous (enabled)
14	3	16	68	488.709	B	presses	compare (enabled)
14	3	16	69	488.740	B	presses	next (enabled)
14	3	16	70	492.086	A	adds	Interlaken-Montreux (5-6)
14	3	16	71	533.130	A	adds	Zermatt-Montreux (4-6)
14	3	17	72	547.196	B	adds	Zermatt-Davos (4-9)
14	3	17	73	557.780	A	presses	compare (enabled)
14	3	17	74	560.530	A	presses	compare (enabled)
14	3	17	75	561.495	A	presses	apply (enabled)
14	3	17	76	561.505	A	loads	[(0, 7), (1, 4), (2, 3), (2, 8), (4, 5), (4, 6), (4, 9), (5, 3), (5, 6), (5, 7)]
14	3	17	77	571.157	A	presses	compare (enabled)
14	3	17	78	572.253	A	presses	compare (enabled)
14	3	17	79	578.943	R	shows	thinking gesture
14	3	17	80	578.960	R	says	hmm, i see.
14	3	17	81	580.597	B	adds	Zermatt-Montreux (4-6)
14	3	18	82	594.341	B	adds	Gallen-Davos (8-9)
14	3	19	83	685.842	A	removes	Zurich-Gallen (2-8)
14	3	19	84	723.141	A	removes	Interlaken-Montreux (5-6)
14	3	20	85	748.801	B	removes	Zurich-Bern (2-3)
14	3	20	86	758.351	B	adds	Luzern-Zurich (1-2)
14	3	21	87	766.627	B	presses	compare (enabled)
14	3	21	88	768.010	B	presses	compare (enabled)
14	3	21	89	801.745	A	presses	submit (enabled)
14	3	21	90	803.825	B	presses	previous (enabled)
14	3	21	91	803.971	B	presses	previous (enabled)
14	3	21	92	821.576	A	presses	submit (enabled)
14	3	21	93	836.014	A	removes	Interlaken-Bern (5-3)
14	3	21	94	856.792	B	presses	previous (enabled)
14	3	21	95	856.995	B	presses	previous (enabled)
14	3	21	96	857.171	B	presses	previous (enabled)
14	3	21	97	857.405	B	presses	previous (enabled)
14	3	21	98	998.443	A	adds	Zurich-Davos (2-9)
14	3	22	99	1074.773	B	adds	Luzern-Davos (1-9)
14	3	22	100	1080.855	B	adds	Luzern-Interlaken (1-5)
14	3	23	101	1092.498	A	removes	Zurich-Davos (2-9)
14	3	23	102	1099.129	B	presses	compare (enabled)
14	3	23	103	1188.869	A	adds	Basel-Bern (0-3)
14	3	24	104	1203.498	B	adds	Neuchatel-Bern (7-3)
14	3	24	105	1206.948	B	removes	Basel-Bern (0-3)
14	3	25	106	1213.816	A	adds	Basel-Bern (0-3)
14	3	25	107	1218.409	A	removes	Neuchatel-Bern (7-3)
14	3	26	108	1237.054	B	removes	Luzern-Davos (1-9)
14	3	26	109	1238.943	R	shows	observe gesture
14	3	26	110	1238.959	R	says	so guys,..you have 5 more minutes to find the best solution. you can do it!
14	3	26	111	1248.897	A	presses	compare (enabled)
14	3	26	112	1250.247	A	presses	previous (enabled)
14	3	26	113	1252.540	A	presses	compare (enabled)
14	3	26	114	1252.590	A	presses	next (enabled)
14	3	26	115	1254.606	B	adds	Zurich-Gallen (2-8)
14	3	27	116	1265.314	A	removes	Luzern-Interlaken (1-5)
14	3	27	117	1304.696	A	presses	submit (enabled)
14	3	27	118	1306.251	T	submits	cost=27 (opt_cost=22)
14	3	27	119	1306.494	R	shows	talking emotion
14	3	27	120	1306.514	R	shows	up_left gesture
14	3	27	121	1306.643	R	says	you are away from the minimum by 5 francs. let's try again.
14	3	27	122	1308.504	B	presses	submit (enabled)
14	4	27	123	1317.504	B	presses	compare (enabled)
14	4	27	124	1318.945	B	presses	compare (enabled)
14	4	27	125	1341.647	A	adds	Luzern-Davos (1-9)
14	4	27	126	1351.431	A	adds	Zermatt-Davos (4-9)
14	4	28	127	1361.655	B	adds	Zermatt-Montreux (4-6)
14	4	28	128	1369.183	B	adds	Montreux-Neuchatel (6-7)
14	4	29	129	1420.127	A	adds	Neuchatel-Bern (7-3)
14	4	29	130	1425.419	A	removes	Neuchatel-Bern (7-3)
14	4	30	131	1459.704	B	adds	Gallen-Davos (8-9)
14	4	30	132	1515.248	B	adds	Zurich-Gallen (2-8)
14	4	31	133	1546.580	A	adds	Basel-Zurich (0-2)
14	4	31	134	1549.140	A	removes	Basel-Zurich (0-2)
14	4	32	135	1575.157	B	adds	Luzern-Bern (1-3)
14	4	32	136	1578.864	B	adds	Basel-Bern (0-3)
14	4	33	137	1611.529	A	adds	Interlaken-Bern (5-3)
14	4	33	138	1615.537	B	presses	submit (enabled)
14	4	33	139	1617.557	A	presses	submit (enabled)
14	4	33	140	1617.671	T	submits	cost=25 (opt_cost=22)
14	4	33	141	1617.930	R	shows	talking emotion
14	4	33	142	1617.934	R	shows	up_left gesture
14	4	33	143	1618.069	R	says	you are not that far from the minimum; the difference is only 3 francs. i am sure you can do it.
14	5	33	144	1633.588	B	presses	compare (enabled)
14	5	33	145	1662.216	A	presses	help (enabled)
14	5	33	146	1663.304	B	presses	compare (enabled)
14	5	33	147	1667.179	A	adds	Luzern-Interlaken (1-5)
14	5	33	148	1671.668	A	removes	Luzern-Interlaken (1-5)
14	5	34	149	1680.027	B	adds	Zermatt-Interlaken (4-5)
14	5	34	150	1698.033	B	removes	Zermatt-Interlaken (4-5)
14	5	35	151	1714.389	B	presses	previous (enabled)
14	5	35	152	1715.038	A	adds	Zermatt-Interlaken (4-5)
14	5	35	153	1716.166	B	presses	compare (enabled)
14	5	35	154	1716.179	B	presses	next (enabled)
14	5	35	155	1716.957	B	presses	apply (enabled)
14	5	35	156	1716.967	B	loads	[(0, 3), (1, 3), (1, 9), (2, 8), (4, 6), (4, 9), (5, 3), (6, 7), (8, 9)]
14	5	35	157	1719.337	B	presses	apply (enabled)
14	5	35	158	1719.347	B	loads	[(0, 3), (1, 3), (1, 9), (2, 8), (4, 5), (4, 6), (4, 9), (5, 3), (6, 7), (8, 9)]
14	5	35	159	1723.821	B	presses	compare (enabled)
14	5	35	160	1724.442	B	presses	apply (enabled)
14	5	35	161	1724.452	B	loads	[(0, 3), (1, 3), (1, 9), (2, 8), (4, 6), (4, 9), (5, 3), (6, 7), (8, 9)]
14	5	35	162	1725.041	B	presses	apply (enabled)
14	5	35	163	1725.356	B	presses	apply (enabled)
14	5	35	164	1726.925	A	adds	Basel-Neuchatel (0-7)
14	5	36	165	1764.187	A	adds	Luzern-Zurich (1-2)
14	5	37	166	1773.212	B	removes	Interlaken-Bern (5-3)
