team_no	attempt_no	turn_no	event_no	time	subject	verb	object
6	1	14	50	613.258	B	removes	Basel-Bern (0-3)
6	1	15	51	630.052	A	adds	Luzern-Interlaken (1-5)
6	1	15	52	645.927	A	adds	Basel-Bern (0-3)
6	1	16	53	680.895	B	adds	Basel-Neuchatel (0-7)
6	1	16	54	687.989	B	removes	Interlaken-Neuchatel (5-7)
6	1	17	55	701.476	A	removes	Luzern-Interlaken (1-5)
6	1	17	56	753.121	A	adds	Interlaken-Neuchatel (5-7)
6	1	18	57	786.878	B	adds	Interlaken-Bern (5-3)
6	1	18	58	794.546	B	removes	Luzern-Bern (1-3)
6	1	19	59	812.113	A	removes	Interlaken-Neuchatel (5-7)
6	1	19	60	818.010	A	adds	Interlaken-Neuchatel (5-7)
6	1	20	61	820.480	B	removes	Basel-Neuchatel (0-7)
6	1	20	62	861.078	B	removes	Basel-Bern (0-3)
6	1	21	63	870.659	A	adds	Basel-Bern (0-3)
6	1	21	64	1004.178	B	presses	submit (enabled)
6	1	21	65	1006.324	A	presses	submit (enabled)
6	1	21	66	1006.367	T	submits	cost=24 (opt_cost=22)
6	1	21	67	1006.633	R	shows	talking emotion
6	1	21	68	1006.636	R	shows	up_left gesture
6	1	21	69	1006.743	R	says	you are away from the minimum by 2 francs. let's try again.
6	1	21	70	1012.964	R	shows	talking emotion
6	1	21	71	1012.964	R	shows	point_front gesture
6	1	21	72	1013.169	R	says	by the way, you guys now also have the button on the bottom of your screen in the abstract view for comparing solutions.
6	2	21	73	1025.061	B	presses	compare (enabled)
6	2	21	74	1028.124	A	presses	help (enabled)
6	2	21	75	1028.427	B	presses	compare (enabled)
6	2	21	76	1031.477	B	presses	compare (enabled)
6	2	21	77	1034.261	B	presses	compare (enabled)
6	2	21	78	1067.297	A	adds	Interlaken-Bern (5-3)
6	2	21	79	1086.204	A	removes	Interlaken-Bern (5-3)
6	2	22	80	1094.184	A	presses	help (enabled)
6	2	22	81	1128.496	B	adds	Zermatt-Davos (4-9)
6	2	22	82	1148.393	B	adds	Gallen-Davos (8-9)
6	2	23	83	1168.811	A	adds	Luzern-Zermatt (1-4)
6	2	23	84	1184.041	A	adds	Zermatt-Montreux (4-6)
6	2	24	85	1199.546	B	adds	Interlaken-Montreux (5-6)
6	2	24	86	1204.010	B	removes	Interlaken-Montreux (5-6)
6	2	25	87	1213.011	A	adds	Montreux-Neuchatel (6-7)
6	2	25	88	1230.212	B	presses	compare (enabled)
6	2	25	89	1236.067	A	adds	Interlaken-Neuchatel (5-7)
6	2	26	90	1281.330	B	adds	Luzern-Bern (1-3)
6	2	26	91	1301.405	B	adds	Basel-Bern (0-3)
6	2	27	92	1319.386	A	adds	Luzern-Zurich (1-2)
6	2	27	93	1340.552	A	adds	Zermatt-Interlaken (4-5)
6	2	28	94	1343.313	B	removes	Interlaken-Neuchatel (5-7)
6	2	28	95	1349.546	B	presses	submit (enabled)
6	2	28	96	1350.050	A	presses	submit (enabled)
6	2	28	97	1350.095	T	submits	cost=22 (opt_cost=22)
6	2	28	98	1350.446	R	shows	happy emotion
6	2	28	99	1350.448	R	shows	happy gesture
6	2	28	100	1350.583	R	says	congratulations! you found the best way to connect all gold mines. i am so happy!
